UTC,dateTime,Anapra_o3,Teledyne_o3
"2019-06-01 07:40:00",1559374800,NULL,221.093326056181
"2019-06-01 07:45:00",1559375100,NULL,39.0491181815543
"2019-06-01 07:50:00",1559375400,NULL,38.8928093328709
"2019-06-01 07:55:00",1559375700,NULL,36.9610491752625
"2019-06-01 08:00:00",1559376000,NULL,36.0881272304205
"2019-06-01 08:05:00",1559376300,NULL,35.9050649949062
"2019-06-01 08:10:00",1559376600,NULL,36.7228616986956
"2019-06-01 08:15:00",1559376900,NULL,36.1545775975937
"2019-06-01 08:20:00",1559377200,NULL,38.7369008476351
"2019-06-01 08:25:00",1559377500,NULL,38.953866481781
"2019-06-01 08:30:00",1559377800,NULL,38.7990696430206
"2019-06-01 08:35:00",1559378100,NULL,38.8069228666374
"2019-06-01 08:40:00",1559378400,NULL,38.8909318970471
"2019-06-01 08:45:00",1559378700,NULL,39.2444367585359
"2019-06-01 08:50:00",1559379000,NULL,38.7182705708039
"2019-06-01 08:55:00",1559379300,NULL,39.225313382271
"2019-06-01 09:00:00",1559379600,NULL,39.3359484612187
"2019-06-01 09:05:00",1559379900,NULL,37.0709767401973
"2019-06-01 09:10:00",1559380200,NULL,37.3452971322196
"2019-06-01 09:15:00",1559380500,NULL,37.8842377059761
"2019-06-01 09:20:00",1559380800,NULL,36.9848314921061
"2019-06-01 09:25:00",1559381100,NULL,36.7565625054496
"2019-06-01 09:30:00",1559381400,NULL,36.7912294864655
"2019-06-01 09:35:00",1559381700,NULL,37.0416455556111
"2019-06-01 09:40:00",1559382000,NULL,36.2384819582284
"2019-06-01 09:45:00",1559382300,NULL,36.0511652789538
"2019-06-01 09:50:00",1559382600,NULL,35.433794139344
"2019-06-01 09:55:00",1559382900,NULL,34.7269623279572
"2019-06-01 10:00:00",1559383200,NULL,33.9339682797352
"2019-06-01 10:05:00",1559383500,NULL,33.0626505426614
"2019-06-01 10:10:00",1559383800,NULL,32.3473454408867
"2019-06-01 10:15:00",1559384100,NULL,33.3559773763021
"2019-06-01 10:20:00",1559384400,NULL,32.6143152558958
"2019-06-01 10:25:00",1559384700,NULL,31.5907988136197
"2019-06-01 10:30:00",1559385000,NULL,32.8809244466382
"2019-06-01 10:35:00",1559385300,NULL,32.9986487132747
"2019-06-01 10:40:00",1559385600,NULL,33.3564680123035
"2019-06-01 10:45:00",1559385900,NULL,32.8580296679241
"2019-06-01 10:50:00",1559386200,NULL,32.5130345850815
"2019-06-01 10:55:00",1559386500,NULL,33.1223209993339
"2019-06-01 11:00:00",1559386800,NULL,31.7051013620888
"2019-06-01 11:05:00",1559387100,NULL,31.7523834181995
"2019-06-01 11:10:00",1559387400,NULL,31.1865245442332
"2019-06-01 11:15:00",1559387700,NULL,32.9809809207916
"2019-06-01 11:20:00",1559388000,NULL,32.011722111702
"2019-06-01 11:25:00",1559388300,NULL,31.3740159046801
"2019-06-01 11:30:00",1559388600,NULL,30.7055346558734
"2019-06-01 11:35:00",1559388900,NULL,30.5609760755374
"2019-06-01 11:40:00",1559389200,NULL,30.8981518163914
"2019-06-01 11:45:00",1559389500,NULL,29.1945504318049
"2019-06-01 11:50:00",1559389800,NULL,28.6672446727753
"2019-06-01 11:55:00",1559390100,NULL,28.3897121099778
"2019-06-01 12:00:00",1559390400,NULL,26.1687027931213
"2019-06-01 12:05:00",1559390700,NULL,23.737173592172
"2019-06-01 12:10:00",1559391000,NULL,23.0499387905921
"2019-06-01 12:15:00",1559391300,NULL,21.0988383293152
"2019-06-01 12:20:00",1559391600,NULL,18.1848549430753
"2019-06-01 12:25:00",1559391900,NULL,15.3818337543901
"2019-06-01 12:30:00",1559392200,NULL,13.3885879289536
"2019-06-01 12:35:00",1559392500,NULL,10.7497514677636
"2019-06-01 12:40:00",1559392800,NULL,12.8425771925184
"2019-06-01 12:45:00",1559393100,NULL,13.8637518048286
"2019-06-01 12:50:00",1559393400,NULL,12.0671563329576
"2019-06-01 12:55:00",1559393700,NULL,15.9824842259854
"2019-06-01 13:00:00",1559394000,NULL,24.6089213068892
"2019-06-01 13:05:00",1559394300,NULL,23.9592701283897
"2019-06-01 13:10:00",1559394600,NULL,24.2844062381321
"2019-06-01 13:15:00",1559394900,NULL,24.750730882208
"2019-06-01 13:20:00",1559395200,NULL,27.1534601042542
"2019-06-01 13:25:00",1559395500,NULL,28.1948221936638
"2019-06-01 13:30:00",1559395800,NULL,31.2734666585922
"2019-06-01 13:35:00",1559396100,NULL,29.4127989682284
"2019-06-01 13:40:00",1559396400,NULL,29.5761576318122
"2019-06-01 13:45:00",1559396700,NULL,33.0068430551668
"2019-06-01 13:50:00",1559397000,NULL,33.7530868907034
"2019-06-01 13:55:00",1559397300,NULL,33.1130031067648
"2019-06-01 14:00:00",1559397600,NULL,33.5910755793254
"2019-06-01 14:05:00",1559397900,NULL,34.3569808483124
"2019-06-01 14:10:00",1559398200,NULL,34.776109577697
"2019-06-01 14:15:00",1559398500,NULL,35.084137854638
"2019-06-01 14:20:00",1559398800,NULL,34.3293403813868
"2019-06-01 14:25:00",1559399100,NULL,35.0917804066728
"2019-06-01 14:30:00",1559399400,NULL,35.757434017687
"2019-06-01 14:35:00",1559399700,NULL,35.9790959770297
"2019-06-01 14:40:00",1559400000,NULL,35.964797789792
"2019-06-01 14:45:00",1559400300,NULL,37.3949570253671
"2019-06-01 14:50:00",1559400600,NULL,36.7158389091492
"2019-06-01 14:55:00",1559400900,NULL,36.6104213900682
"2019-06-01 15:00:00",1559401200,NULL,36.2617484047299
"2019-06-01 15:05:00",1559401500,NULL,37.5421266438049
"2019-06-01 15:10:00",1559401800,NULL,37.1636319101593
